url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,a4997413-b848-44a5-bdb6-862590353f0c_2024_05_22_15_52_20_913084.sb3,20,3,2,1,1,2,2,4,2,3,0,1,0,1,None,Default,14,3,2,1,1,2,2,3,136
,957967074_2024_06_13_11_38_00_075143.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,1005935349_2024_06_20_22_45_14_268970.sb3,22,1,4,2,4,2,2,4,2,1,2,2,0,1,None,Default,16,1,3,2,3,2,2,3,206
,c0300bd7-cc5f-49d3-9f3b-663a5d236c8e_2024_05_08_06_29_48_110317.sb3,16,1,1,2,0,3,1,4,0,4,0,0,0,1,None,Default,11,1,1,2,0,3,1,3,31
,1020393115_2024_06_04_14_03_56_989570.sb3,17,1,4,1,3,2,2,2,0,2,0,0,2,1,None,Default,14,1,3,1,3,2,2,2,55
,ab6038c7-e50a-4b0a-a182-870db4a99a74_2024_05_27_05_59_51_747401.sb3,33,4,4,4,4,4,2,4,3,4,4,2,0,0,None,Default,20,3,3,3,3,3,2,3,338
,2b6e920a-8289-4220-8d13-87708f5861b8_2024_05_29_13_56_09_223548.sb3,20,4,3,1,2,2,1,4,2,1,0,0,2,1,None,Default,15,3,3,1,2,2,1,3,73
,6a2b9820-5888-4414-998e-eb8a22bc317b_2024_05_08_10_25_41_701298.sb3,20,1,2,1,2,2,2,4,2,4,0,0,0,0,None,Default,13,1,2,1,2,2,2,3,107
,4d46cc6f-b4b9-49be-ad92-eefdd7c2656c_2024_06_07_06_54_38_326561.sb3,22,1,3,2,3,3,2,4,0,4,0,5,0,2,None,Default,17,1,3,2,3,3,2,3,64
,949054255_2024_06_13_18_00_55_828766.sb3,6,0,0,0,0,2,1,0,0,3,0,1,1,1,None,Default,3,0,0,0,0,2,1,0,9
,1039307575_2024_06_20_05_15_15_452172.sb3,22,1,3,1,3,2,2,4,2,4,0,1,2,2,None,Default,15,1,3,1,3,2,2,3,121
,229207800_2024_06_18_04_29_02_122032.sb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,Default,0,0,0,0,0,0,0,0,0
,1031204384_2024_06_17_12_32_55_836936.sb3,21,1,1,4,2,2,2,4,2,3,2,0,0,0,None,Default,14,1,1,3,2,2,2,3,104
,1012036934_2024_06_29_15_54_08_049536.sb3,8,1,1,0,1,2,2,1,0,0,0,1,2,1,None,Default,8,1,1,0,1,2,2,1,41
,1037770320_2024_06_15_13_50_41_783510.sb3,31,4,4,4,3,2,3,4,4,3,0,1,0,0,None,Default,20,3,3,3,3,2,3,3,920
,910225933_2024_06_10_12_17_55_447167.sb3,7,1,1,0,1,2,1,1,0,0,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,22
,2b35ef45-795b-44f9-bbf9-d7b1f6eb00ab_2024_06_19_07_53_03_579430.sb3,32,3,4,4,2,3,4,4,4,4,2,41,1,3,None,Default,20,3,3,3,2,3,3,3,761
,747653991_2024_06_13_09_13_39_962379.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,fb4920ce-f168-439f-8cc8-04b65a5a61f3_2024_06_12_04_17_31_291342.sb3,18,4,3,1,1,2,2,2,0,3,0,0,1,1,None,Default,14,3,3,1,1,2,2,2,67
,1029487135_2024_06_06_00_39_20_336854.sb3,3,0,0,0,0,1,2,0,0,0,0,0,0,1,None,Default,3,0,0,0,0,1,2,0,9
,7343fd4c-f6cf-4687-b542-215778152178_2024_05_10_07_43_46_44678.sb3,19,1,1,0,1,4,4,4,2,2,0,0,0,0,None,Default,12,1,1,0,1,3,3,3,15
,975902107_2024_06_22_13_28_21_912505.sb3,28,4,4,4,2,4,2,4,2,2,0,0,0,1,None,Default,19,3,3,3,2,3,2,3,426
,5476c839-9ec2-4edc-a968-b0044e68e66e_2024_05_19_18_39_53_247109.sb3,21,1,4,1,3,2,2,4,2,2,2,0,0,2,None,Default,15,1,3,1,3,2,2,3,199
,ef71e117-ec71-4906-8ad6-48a64a26bbb3_2024_05_14_07_04_17_262527.sb3,15,1,1,2,1,2,2,2,0,4,0,2,0,0,None,Default,11,1,1,2,1,2,2,2,125
,937ec219-e631-45fd-8205-5cdc740afb2f_2024_05_22_13_44_46_287822.sb3,22,1,4,1,3,2,2,4,2,3,0,0,0,0,None,Default,15,1,3,1,3,2,2,3,116
,bdae4a1d-7020-41e5-8086-55ef885b6fb5_2024_05_08_09_58_59_466044.sb3,5,0,0,0,0,1,0,1,0,3,0,0,0,0,None,Default,2,0,0,0,0,1,0,1,4
,faebffec-ff03-4ba1-a29e-29f535ca782b_2024_06_06_10_44_37_612443.sb3,21,1,4,1,3,2,1,4,2,3,0,1,0,0,None,Default,14,1,3,1,3,2,1,3,123
,195669255_2024_06_06_05_19_43_920852.sb3,27,4,4,2,2,3,2,4,2,4,0,1,12,1,None,Default,18,3,3,2,2,3,2,3,215
,720976710_2024_05_30_09_12_22_702402.sb3,24,1,4,2,2,2,2,4,3,4,0,0,6,0,None,Default,15,1,3,2,2,2,2,3,134
,1020494366_2024_05_29_07_55_58_693931.sb3,24,4,3,2,2,3,2,4,2,2,0,2,0,1,None,Default,18,3,3,2,2,3,2,3,72
,1014621519_2024_06_19_16_32_34_986949.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,550ddedf-62fa-4d05-983f-74c2e93bc8ba_2024_05_22_12_17_57_839765.sb3,14,1,1,1,1,2,2,4,0,2,2,0,0,0,None,Default,11,1,1,1,1,2,2,3,152
,fc8327da-dc1d-4117-b735-00cac8ad9e28_2024_06_24_17_58_14_609854.sb3,21,1,1,4,2,2,2,4,2,3,0,0,1,0,None,Default,14,1,1,3,2,2,2,3,55
,04597c8f-3143-434e-9654-8824c53182ac_2024_06_13_23_41_08_339883.sb3,35,4,4,4,4,3,4,4,4,4,4,18,0,0,None,Default,21,3,3,3,3,3,3,3,1877
,991839288_2024_06_20_03_16_32_582581.sb3,23,1,4,1,4,2,2,4,2,3,0,0,0,1,None,Default,15,1,3,1,3,2,2,3,271
,1020996806_2024_06_06_00_13_01_585296.sb3,5,1,1,0,0,1,1,1,0,0,0,1,0,1,None,Default,5,1,1,0,0,1,1,1,7
,312106359_2024_05_30_09_05_58_361664.sb3,17,1,0,2,1,1,2,4,2,4,0,0,0,1,None,Default,10,1,0,2,1,1,2,3,74
,761aed07-bcad-4d7e-b80f-2362842c4fd9_2024_06_19_13_21_47_284843.sb3,18,3,4,0,3,2,2,2,1,1,0,0,0,3,None,Default,15,3,3,0,3,2,2,2,187
,960588878_2024_06_29_09_57_59_698027.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,8e274c23-9df9-4f73-9b01-0d6ee297535c_2024_06_23_19_02_38_424273.sb3,25,1,4,2,3,3,2,4,2,4,0,0,0,0,None,Default,17,1,3,2,3,3,2,3,721
,982091123_2024_06_15_19_22_59_153505.sb3,11,1,0,0,2,2,2,1,0,3,0,0,1,1,None,Default,8,1,0,0,2,2,2,1,16
,f25e3470-6c01-439e-9109-67470e1df9e4_2024_05_22_16_58_46_253426.sb3,13,1,1,0,2,1,2,2,3,1,0,0,0,0,None,Default,9,1,1,0,2,1,2,2,20
,1012169151_2024_06_06_08_57_25_556382.sb3,27,3,2,4,3,3,2,4,2,4,4,2,0,1,None,Default,19,3,2,3,3,3,2,3,249
,7f37a0f7-d659-4071-bb33-ab683f6ae31a_2024_06_06_13_07_08_739334.sb3,19,1,1,1,3,2,2,4,2,3,0,0,0,0,None,Default,13,1,1,1,3,2,2,3,21
,1003047588_2024_06_13_17_54_37_103991.sb3,7,0,0,0,0,1,2,1,0,3,0,0,1,1,None,Default,4,0,0,0,0,1,2,1,32
,ce31ddf6-698c-4f69-85cf-333a47060575_2024_06_07_09_53_47_680497.sb3,20,1,2,1,3,2,2,4,2,3,4,2,0,0,None,Default,14,1,2,1,3,2,2,3,357
,6e2b1dc5-8f6d-4d16-a249-a7f42323b24c_2024_06_01_10_50_33_393420.sb3,19,1,1,1,2,3,1,4,2,4,0,0,0,0,None,Default,12,1,1,1,2,3,1,3,45
,feb5c9be-6bfe-462d-8f00-9d5f5621c2d7_2024_05_31_13_33_30_38776.sb3,9,1,0,0,0,1,2,1,0,4,0,0,0,1,None,Default,5,1,0,0,0,1,2,1,12
,8c80c1c5-83b4-49d1-8a5e-75f496d1d323_2024_06_19_13_02_40_444635.sb3,30,2,4,4,4,2,4,4,2,4,31,0,0,0,None,Default,19,2,3,3,3,2,3,3,1497
,2566e53b-d127-4758-a392-8d5a4b8fa37b_2024_05_28_08_39_36_639051.sb3,26,3,3,1,4,3,2,4,2,4,0,0,0,1,None,Default,18,3,3,1,3,3,2,3,172
,1014621519_2024_05_31_13_41_53_344451.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,1030989229_2024_06_09_01_47_27_572305.sb3,17,1,2,2,3,1,2,4,2,0,0,2,0,1,None,Default,14,1,2,2,3,1,2,3,161
,da4c010b-8f67-4689-93be-b9ed833db07b_2024_05_29_13_12_11_542924.sb3,19,1,3,1,3,4,2,3,0,2,0,5,0,0,None,Default,16,1,3,1,3,3,2,3,50
,960588878_2024_06_09_08_43_19_043439.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,02122eab-2897-4df8-8b94-e5643d1f5e80_2024_05_15_08_12_11_984014.sb3,10,1,1,1,1,2,1,1,0,2,0,0,28,0,None,Default,8,1,1,1,1,2,1,1,510
,1025398274_2024_06_06_00_33_30_243370.sb3,5,1,0,0,0,1,2,1,0,0,0,1,1,1,None,Default,5,1,0,0,0,1,2,1,30
,1040228399_2024_06_23_01_45_27_363163.sb3,26,4,4,1,2,3,2,4,2,4,0,4,3,0,None,Default,17,3,3,1,2,3,2,3,174
,52f42885-d9f2-4603-ae32-816a7e90db36_2024_05_25_17_54_02_749479.sb3,20,3,0,2,2,2,2,4,3,2,0,0,0,0,None,Default,14,3,0,2,2,2,2,3,164
,ea16f0c3-d74b-4b2d-ab91-424577cae323_2024_06_06_13_07_30_410677.sb3,20,1,4,1,3,4,2,2,0,3,0,3,0,0,None,Default,15,1,3,1,3,3,2,2,240
,7a6ee72e-6ac6-449a-98e8-fcbb4d27c05d_2024_05_20_06_20_10_196253.sb3,11,1,1,0,1,2,1,1,0,4,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,49
,1ba66170-9c07-4d9f-8ee6-cb9192305409_2024_06_07_07_12_27_462094.sb3,26,3,3,2,3,3,4,4,0,4,0,4,0,2,None,Default,20,3,3,2,3,3,3,3,95
,9ce8ddc2-eb52-4c97-b508-3ae82b8c08e0_2024_06_07_07_24_27_549465.sb3,29,3,3,2,3,3,4,4,3,4,0,7,0,2,None,Default,20,3,3,2,3,3,3,3,102
,03b0dc05-3565-4b53-b097-97a12933e016_2024_06_12_02_15_51_789253.sb3,14,1,1,1,1,2,2,2,0,4,0,0,0,1,None,Default,10,1,1,1,1,2,2,2,30
,6485571e-44dc-4a75-b836-977f544d3f91_2024_06_08_09_38_27_371310.sb3,23,3,4,2,3,2,2,4,0,3,0,0,0,0,None,Default,18,3,3,2,3,2,2,3,70
,fc5fb885-977c-4fa7-9a1c-533b2c6517ca_2024_05_28_02_25_38_704336.sb3,19,1,2,2,1,2,4,4,3,0,0,0,2,1,None,Default,14,1,2,2,1,2,3,3,37
,6676c0f8-d0a4-4f83-9b7b-bdfc0a86af87_2024_06_07_06_22_34_141714.sb3,18,1,1,1,2,2,2,4,2,3,0,0,0,0,None,Default,12,1,1,1,2,2,2,3,29
,1003700799_2024_06_03_12_56_37_772534.sb3,20,1,1,4,1,2,2,4,2,3,2,0,0,0,None,Default,13,1,1,3,1,2,2,3,99
,e37bcf6a-4072-403b-a4aa-dae1eaee246e_2024_06_12_03_06_13_849621.sb3,9,1,1,0,0,2,1,1,0,3,0,0,1,1,None,Default,6,1,1,0,0,2,1,1,23
,38531b2f-d45d-4bb0-ac8e-6c38c3ee8eb4_2024_05_14_12_00_02_481279.sb3,8,1,1,1,1,1,2,1,0,0,0,2,0,0,None,Default,8,1,1,1,1,1,2,1,43
,960588878_2024_06_28_12_12_05_122027.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,37439dcd-1bc5-4ed8-9591-f40a82505f60_2024_05_15_16_03_47_835526.sb3,21,1,1,1,2,4,2,4,2,4,10,0,0,1,None,Default,13,1,1,1,2,3,2,3,140
,c5bfc07d-2b7a-45f5-8b18-812fb135a5b1_2024_06_21_04_45_56_794380.sb3,17,1,1,1,1,2,2,4,2,3,0,0,0,0,None,Default,11,1,1,1,1,2,2,3,17
,1030819606_2024_06_14_11_28_22_604633.sb3,13,1,1,1,2,4,2,1,0,1,0,0,0,0,None,Default,11,1,1,1,2,3,2,1,21
,f383c6b8-cdac-4380-83a9-04e43ec74ff5_2024_05_31_01_23_54_410484.sb3,12,1,1,0,3,1,1,1,0,4,0,0,1,1,None,Default,8,1,1,0,3,1,1,1,33
,1027627851_2024_06_26_01_06_22_069959.sb3,31,4,4,4,3,3,2,4,3,4,2,44,0,1,None,Default,20,3,3,3,3,3,2,3,581
,1031204384_2024_06_15_17_56_59_520718.sb3,20,1,1,4,1,2,2,4,2,3,2,0,0,0,None,Default,13,1,1,3,1,2,2,3,92
,55c868ca-aa26-49f4-a3a5-3eb8be4c3d78_2024_06_10_17_49_08_283288.sb3,24,1,4,4,4,2,2,4,3,0,0,0,0,0,None,Default,17,1,3,3,3,2,2,3,115
,05e58d9e-d4f1-4e99-b68f-710fd5154537_2024_06_07_07_49_47_804642.sb3,19,2,4,2,3,2,2,1,0,3,0,0,0,0,None,Default,15,2,3,2,3,2,2,1,62
,0cdcd387-e164-4836-bf94-cf8ea4f4ed49_2024_06_13_07_22_45_169338.sb3,24,1,4,4,2,3,3,4,2,1,11,12,0,0,None,Default,18,1,3,3,2,3,3,3,429
,848912013_2024_06_30_15_26_04_409740.sb3,14,1,4,1,3,1,2,1,0,1,0,2,0,0,None,Default,12,1,3,1,3,1,2,1,99
,06eb4bb1-0527-44f6-a96f-24b39de33331_2024_06_01_08_56_08_546581.sb3,20,3,3,2,2,2,2,4,2,0,2,0,0,0,None,Default,17,3,3,2,2,2,2,3,54
,38e8d23a-e106-49c4-b36c-1730e1fb8b28_2024_06_30_00_15_43_568884.sb3,18,1,4,2,3,2,2,1,0,3,0,0,5,0,None,Default,14,1,3,2,3,2,2,1,346
,1038416209_2024_06_27_15_42_49_754644.sb3,10,1,1,1,1,2,2,1,0,1,0,2,0,0,None,Default,9,1,1,1,1,2,2,1,20
,fd828564-ac48-441a-b335-ea7678b86d32_2024_05_22_16_45_38_885419.sb3,22,3,2,2,3,3,2,4,2,1,11,0,0,0,None,Default,18,3,2,2,3,3,2,3,374
,2b0bc5a0-670c-454f-ab39-f7ff762e610c_2024_06_16_13_22_28_908959.sb3,21,1,3,1,3,2,2,4,2,3,0,0,0,0,None,Default,15,1,3,1,3,2,2,3,41
,86e0147b-e179-402f-8c92-d0185b66d88d_2024_06_14_12_45_02_211705.sb3,35,4,4,4,4,3,4,4,4,4,4,18,0,0,None,Default,21,3,3,3,3,3,3,3,1877
,1000001730_2024_06_16_13_31_52_066981.sb3,33,4,4,4,4,4,2,4,3,4,4,48,13,21,None,Default,20,3,3,3,3,3,2,3,1625
,e1335335-bf67-4146-8709-7dbac112e0b4_2024_06_14_03_01_45_211903.sb3,11,0,0,2,0,1,1,4,2,1,0,0,1,1,None,Default,7,0,0,2,0,1,1,3,9
,e03c5981-0153-4f56-af95-383fa0c0f313_2024_05_23_08_56_26_273193.sb3,34,4,4,4,4,3,4,4,3,4,15,7,3,0,None,Default,21,3,3,3,3,3,3,3,1204
,961784868_2024_06_13_15_37_32_271380.sb3,6,1,0,0,1,2,0,1,0,1,0,3,1,1,None,Default,5,1,0,0,1,2,0,1,10
,45d33367-2090-44ac-aa22-176ad2a9dd5b_2024_05_13_07_59_22_768690.sb3,13,1,1,1,1,2,2,2,0,3,0,0,0,1,None,Default,10,1,1,1,1,2,2,2,40
,1025397009_2024_05_30_00_35_44_022383.sb3,4,1,0,0,0,1,2,0,0,0,0,1,0,2,None,Default,4,1,0,0,0,1,2,0,3
,24d35209-84d3-40f0-a760-0ddbaf06f043_2024_05_14_08_22_37_869813.sb3,18,2,3,1,2,2,2,2,0,4,0,0,0,1,None,Default,14,2,3,1,2,2,2,2,67
,747653991_2024_06_16_15_34_51_733673.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,96a942de-10af-45a1-86e9-33c5a0a5d5ec_2024_05_31_15_41_35_929331.sb3,17,1,1,1,2,2,1,4,2,3,0,1,1,1,None,Default,11,1,1,1,2,2,1,3,13
,45ab65ef-3be5-439b-b5fb-4b66108aafa0_2024_05_17_07_13_51_161283.sb3,11,3,1,1,2,1,2,1,0,0,0,4,0,0,None,Default,11,3,1,1,2,1,2,1,48
,85b5e802-03bb-4f70-8f46-d0de53f12f45_2024_06_11_11_40_15_992695.sb3,5,0,0,0,0,1,1,0,3,0,0,0,1,1,None,Default,2,0,0,0,0,1,1,0,34
,1030819606_2024_06_02_14_25_07_188227.sb3,14,1,2,1,2,4,2,1,0,1,0,0,0,0,None,Default,12,1,2,1,2,3,2,1,24
,747653991_2024_05_28_23_34_26_526012.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,6f8896dc-05df-4e13-a5df-24e17eb2dfd7_2024_06_01_03_23_36_634912.sb3,19,3,0,2,4,2,2,4,2,0,0,0,0,0,None,Default,15,3,0,2,3,2,2,3,44
,747653991_2024_06_13_12_03_46_764447.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,1039914010_2024_06_21_07_53_31_042983.sb3,10,1,1,0,1,2,1,1,0,3,0,1,0,1,None,Default,7,1,1,0,1,2,1,1,22
,0735e234-189e-4eec-894f-3791380b233d_2024_06_19_11_15_51_822161.sb3,14,1,3,0,3,1,2,1,0,3,0,0,0,0,None,Default,11,1,3,0,3,1,2,1,37
,cfd107ee-a0d0-4acc-981f-3584532d7ee3_2024_05_29_03_59_19_682159.sb3,17,1,1,1,3,2,4,2,0,3,0,0,0,0,None,Default,13,1,1,1,3,2,3,2,42
,747653991_2024_06_13_12_06_01_703412.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,184766f5-0703-4736-9d91-182ea8cc7908_2024_06_06_14_57_54_644214.sb3,19,1,1,1,3,2,2,4,2,3,0,0,0,0,None,Default,13,1,1,1,3,2,2,3,34
,3be2a1ec-00c2-4fab-a654-1cf0ecc4357e_2024_06_06_01_35_15_617951.sb3,28,4,3,4,2,4,2,4,2,3,4,0,0,2,None,Default,19,3,3,3,2,3,2,3,161
,044efcc0-786d-4cb7-bac6-9e468afb772e_2024_05_29_06_09_42_292039.sb3,20,1,3,2,1,3,2,4,0,4,0,2,0,1,None,Default,15,1,3,2,1,3,2,3,40
,870778001_2024_06_27_20_53_22_413733.sb3,26,4,3,2,2,3,2,4,2,4,0,6,0,2,None,Default,18,3,3,2,2,3,2,3,240
,1037730051_2024_06_24_14_44_43_975277.sb3,28,2,4,2,3,2,4,4,3,4,2,0,0,0,None,Default,18,2,3,2,3,2,3,3,281
,1039913330_2024_06_21_06_47_16_459309.sb3,14,3,0,0,0,2,4,2,1,2,0,1,0,2,None,Default,10,3,0,0,0,2,3,2,18
,55c1d4bf-30ab-4b6c-99db-d96bf3e10ed7_2024_05_22_12_25_03_289172.sb3,32,4,4,4,2,4,3,4,4,3,10,2,0,0,None,Default,20,3,3,3,2,3,3,3,476
,1028322535_2024_06_09_09_18_56_819262.sb3,13,1,2,0,3,1,2,1,3,0,0,0,0,0,None,Default,10,1,2,0,3,1,2,1,1402
,34e22727-bf37-434c-9753-d90aa06198ba_2024_05_09_01_31_04_649677.sb3,21,3,3,2,0,3,2,4,2,2,0,0,0,1,None,Default,16,3,3,2,0,3,2,3,55
,b470dc8b-db81-40d2-aeb4-638ce70779e3_2024_06_20_16_31_57_252554.sb3,20,1,3,4,0,2,2,4,2,2,0,0,0,1,None,Default,14,1,3,3,0,2,2,3,46
,882093984_2024_06_13_11_38_03_825964.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,7072d0a9-303a-4e34-ad17-3296e1476527_2024_05_13_08_42_00_541946.sb3,18,1,1,1,2,2,2,4,2,3,2,2,0,0,None,Default,12,1,1,1,2,2,2,3,70
,040b15bf-1824-4efc-aa2b-5de932c355fa_2024_05_31_15_32_55_126876.sb3,15,1,1,1,2,2,2,2,0,4,0,0,0,1,None,Default,11,1,1,1,2,2,2,2,40
,1035299326_2024_06_18_23_34_56_245974.sb3,22,1,3,4,3,2,2,4,2,1,0,0,1,1,None,Default,17,1,3,3,3,2,2,3,34
,64593eb6-37eb-4ebb-996b-527f777dbe6f_2024_05_08_10_15_28_534449.sb3,9,1,1,0,1,1,1,1,0,3,0,0,0,0,None,Default,6,1,1,0,1,1,1,1,14
,1029491029_2024_06_06_00_32_37_962309.sb3,7,1,0,0,0,1,2,1,0,2,0,0,0,1,None,Default,5,1,0,0,0,1,2,1,12
,747653991_2024_06_19_14_47_45_130923.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,0f6a08df-af5a-4c99-8cad-53284a1f5c06_2024_06_07_06_26_24_207820.sb3,15,1,1,1,1,1,1,4,2,3,0,0,0,0,None,Default,9,1,1,1,1,1,1,3,21
,d7ad43e8-d670-48fd-ab4e-7194462e626c_2024_06_12_04_31_56_365407.sb3,13,4,1,1,1,2,1,1,0,2,0,0,0,1,None,Default,10,3,1,1,1,2,1,1,45
,0141b1bb-d982-422a-9e8f-ff44440b7632_2024_05_10_06_29_45_123567.sb3,17,1,2,1,1,3,2,4,2,1,0,0,1,1,None,Default,13,1,2,1,1,3,2,3,32
,9893f9b4-d70f-4bb9-9ecd-966028729f63_2024_06_07_07_11_21_743881.sb3,26,1,4,4,3,2,2,4,2,4,0,0,0,0,None,Default,17,1,3,3,3,2,2,3,106
,e908e46c-da51-4827-adec-a32789dddca8_2024_05_20_03_02_11_643528.sb3,23,1,4,1,3,2,2,4,2,4,2,0,0,0,None,Default,15,1,3,1,3,2,2,3,1400
,986535478_2024_06_13_19_30_24_290849.sb3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,None,Default,0,0,0,0,0,0,0,0,0
,996202447_2024_06_27_13_35_14_540180.sb3,35,4,4,4,4,4,4,4,3,4,4,3,0,1,None,Default,21,3,3,3,3,3,3,3,1491
,e658d33e-cc8e-4fcc-8c97-890901d7f290_2024_05_09_21_27_39_129113.sb3,8,1,1,0,1,2,1,1,0,1,0,0,0,0,None,Default,7,1,1,0,1,2,1,1,17
,bc042af0-986a-4109-87c4-8906c02b53d9_2024_06_07_07_44_39_674189.sb3,19,2,4,2,3,2,2,1,0,3,0,0,0,0,None,Default,15,2,3,2,3,2,2,1,62
,826563091_2024_06_15_13_25_34_294512.sb3,20,1,1,4,2,2,2,4,3,1,0,0,0,1,None,Default,14,1,1,3,2,2,2,3,44
,947450395_2024_06_03_09_13_44_339742.sb3,29,4,4,4,2,4,2,4,2,3,2,7,1,0,None,Default,19,3,3,3,2,3,2,3,288
,08a6af4e-f5a3-441e-a47f-b18a3a743443_2024_06_01_12_02_34_113197.sb3,14,1,4,1,3,1,2,1,0,1,0,2,0,0,None,Default,12,1,3,1,3,1,2,1,99
,5c576a38-9fbe-467c-b1a7-7f52fe3cc02e_2024_05_17_07_02_15_629412.sb3,17,1,1,2,2,2,2,4,2,1,0,0,0,0,None,Default,13,1,1,2,2,2,2,3,181
,5969e4be-22b1-4c87-a4bb-37992d1a574a_2024_06_24_13_19_33_920184.sb3,27,1,4,2,4,3,3,4,2,4,0,5,0,0,None,Default,18,1,3,2,3,3,3,3,252
,ba1a861e-0a2c-42d0-b5e7-b5c25c0409ae_2024_06_05_06_02_03_135557.sb3,18,1,4,1,3,2,2,1,0,4,0,2,0,1,None,Default,13,1,3,1,3,2,2,1,36
,a86cb744-f66b-4c7d-83f8-29473b575cb7_2024_05_25_17_40_23_892863.sb3,23,1,4,2,3,4,2,4,2,1,0,0,0,1,None,Default,17,1,3,2,3,3,2,3,92
,960588878_2024_06_29_09_58_40_806022.sb3,36,4,4,4,4,4,4,4,4,4,5,108,2,4,None,Default,21,3,3,3,3,3,3,3,4469
,1034266527_2024_06_21_07_48_38_036758.sb3,4,0,0,0,0,1,1,1,0,1,0,0,0,1,None,Default,3,0,0,0,0,1,1,1,34
,d2da89fd-3afd-4200-9798-a93283e21b0d_2024_05_09_06_04_10_672525.sb3,8,0,0,0,1,2,1,1,1,2,0,0,1,0,None,Default,5,0,0,0,1,2,1,1,10
,f6c9288e-639f-4bad-b31b-4a47efe8cdd5_2024_06_20_22_47_44_833088.sb3,27,1,4,4,3,3,2,4,3,3,0,0,0,1,None,Default,18,1,3,3,3,3,2,3,260
,957967074_2024_06_20_22_44_39_453292.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,1014621519_2024_06_19_16_39_21_455281.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,985a0931-0032-4bf7-9072-e986ad1c341c_2024_06_16_14_03_34_650515.sb3,21,1,4,0,4,3,2,4,2,1,0,0,0,0,None,Default,15,1,3,0,3,3,2,3,123
,1027627851_2024_06_26_01_06_33_778528.sb3,31,4,4,4,3,3,2,4,3,4,2,44,0,1,None,Default,20,3,3,3,3,3,2,3,581
,8e78d68b-a128-4873-8e60-b9d8701a953d_2024_06_05_06_27_56_172432.sb3,26,3,3,2,3,3,4,4,0,4,0,2,0,2,None,Default,20,3,3,2,3,3,3,3,81
,c6df09aa-3685-47a8-8c43-1baa81e249f1_2024_05_27_11_32_29_572348.sb3,16,1,1,1,0,4,2,4,2,1,0,0,0,0,None,Default,11,1,1,1,0,3,2,3,60
,4e570f2b-7c11-49b1-9c7f-8539b5379548_2024_06_24_23_59_47_565208.sb3,12,1,1,1,2,2,1,2,0,2,0,0,0,1,None,Default,10,1,1,1,2,2,1,2,34
,8dc2a500-4d51-4a8e-912d-1e3903006e7c_2024_06_13_07_21_33_117057.sb3,11,0,0,2,0,1,1,4,2,1,0,0,0,0,None,Default,7,0,0,2,0,1,1,3,9
,a6e8a683-505b-4e22-bdbf-4a8cb9011d8e_2024_05_20_11_42_17_961520.sb3,23,1,4,2,3,4,2,4,3,0,0,0,0,1,None,Default,17,1,3,2,3,3,2,3,64
,f8826dac-88db-4b24-927f-7dfa060ed06e_2024_06_06_06_56_36_34030.sb3,19,1,2,1,3,3,2,4,3,0,0,1,0,1,None,Default,15,1,2,1,3,3,2,3,24
,1020494366_2024_05_29_15_34_12_596709.sb3,24,4,3,2,2,3,2,4,2,2,0,2,0,1,None,Default,18,3,3,2,2,3,2,3,72
